Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,39.18000030517578,40.0,39.18000030517578,39.88999938964844,38.014259338378906,69200
2021-03-05,39.93000030517578,40.709999084472656,39.91999816894531,40.58000183105469,38.67182159423828,35200
2021-03-08,40.75,41.06999969482422,40.41999816894531,40.84000015258789,38.91958999633789,38000
2021-03-09,41.20000076293945,41.52000045776367,40.779998779296875,40.91999816894531,38.99583053588867,15500
2021-03-10,40.95000076293945,41.36000061035156,40.72999954223633,41.27000045776367,39.329376220703125,19500
2021-03-11,41.2400016784668,41.63999938964844,41.02000045776367,41.099998474121094,39.167362213134766,58100
2021-03-12,41.25,42.25,41.2400016784668,41.68000030517578,39.7200927734375,85400
2021-03-15,42.09000015258789,42.380001068115234,41.349998474121094,41.61000061035156,39.65338134765625,59500
2021-03-16,41.77000045776367,42.099998474121094,41.7599983215332,41.88999938964844,39.92021179199219,21800
2021-03-17,41.90999984741211,41.90999984741211,41.2599983215332,41.560001373291016,39.60573959350586,54600
2021-03-18,40.7599983215332,40.900001525878906,39.77000045776367,40.70000076293945,38.78616714477539,83300
2021-03-19,40.56999969482422,40.79999923706055,39.97999954223633,40.130001068115234,38.24297332763672,23300
2021-03-22,40.130001068115234,40.70000076293945,39.58000183105469,40.529998779296875,38.62416076660156,27000
2021-03-23,40.38999938964844,40.97999954223633,40.380001068115234,40.459999084472656,38.557456970214844,22800
2021-03-24,40.43000030517578,40.439998626708984,39.849998474121094,39.849998474121094,37.97613525390625,13500
2021-03-25,40.0,40.130001068115234,39.650001525878906,40.029998779296875,38.23208999633789,20800
2021-03-26,40.0,40.40999984741211,39.849998474121094,40.189998626708984,38.384918212890625,29000
2021-03-29,39.77000045776367,41.45000076293945,39.77000045776367,41.29999923706055,39.44506072998047,50100
2021-03-30,41.310001373291016,41.310001373291016,40.9900016784668,41.16999816894531,39.320899963378906,19800
2021-03-31,41.099998474121094,41.369998931884766,40.72999954223633,40.72999954223633,38.90066146850586,20600
2021-04-01,40.779998779296875,41.380001068115234,40.189998626708984,41.29999923706055,39.44506072998047,46100
2021-04-05,41.36000061035156,41.380001068115234,41.0099983215332,41.189998626708984,39.34000015258789,12900
2021-04-06,41.0099983215332,41.0099983215332,40.599998474121094,40.7599983215332,38.92931365966797,13300
2021-04-07,40.79999923706055,42.34000015258789,40.79999923706055,42.34000015258789,40.43834686279297,79600
2021-04-08,42.209999084472656,42.209999084472656,41.2400016784668,41.70000076293945,39.82709503173828,31800
2021-04-09,41.7400016784668,41.7400016784668,41.2400016784668,41.54999923706055,39.68383026123047,6600
2021-04-12,41.560001373291016,41.970001220703125,41.47999954223633,41.720001220703125,39.846195220947266,8700
2021-04-13,41.79999923706055,42.02000045776367,41.630001068115234,41.720001220703125,39.846195220947266,14800
2021-04-14,41.79999923706055,41.95000076293945,41.31999969482422,41.77000045776367,39.89395523071289,11800
2021-04-15,41.86000061035156,42.2599983215332,41.86000061035156,41.91999816894531,40.03721618652344,32600
2021-04-16,41.9900016784668,42.08000183105469,41.5099983215332,41.63999938964844,39.7697868347168,19200
2021-04-19,41.65999984741211,42.150001525878906,41.65999984741211,42.119998931884766,40.22822952270508,18500
2021-04-20,42.119998931884766,42.27000045776367,41.849998474121094,42.27000045776367,40.37149429321289,13100
2021-04-21,42.27000045776367,42.650001525878906,42.0,42.33000183105469,40.428810119628906,12600
2021-04-22,42.18000030517578,42.18000030517578,41.72999954223633,41.869998931884766,39.98945617675781,12000
2021-04-23,41.869998931884766,42.08000183105469,41.72999954223633,41.83000183105469,39.95126724243164,7700
2021-04-26,41.83000183105469,41.83000183105469,41.25,41.619998931884766,39.750675201416016,23100
2021-04-27,41.459999084472656,42.099998474121094,41.369998931884766,41.63999938964844,39.7697868347168,25200
2021-04-28,41.88999938964844,42.22999954223633,41.630001068115234,41.70000076293945,39.82709503173828,9000
2021-04-29,41.7599983215332,42.61000061035156,41.7599983215332,41.939998626708984,40.056312561035156,62700
2021-04-30,41.88999938964844,42.15999984741211,41.70000076293945,41.7599983215332,39.88439178466797,15600
2021-05-03,41.779998779296875,42.25,41.7599983215332,41.83000183105469,39.95126724243164,11800
2021-05-04,41.83000183105469,41.83000183105469,41.220001220703125,41.529998779296875,39.664737701416016,11800
2021-05-05,41.04999923706055,42.130001068115234,41.04999923706055,42.130001068115234,40.23778533935547,32400
2021-05-06,42.0,42.11000061035156,41.45000076293945,41.88999938964844,40.00856018066406,12000
2021-05-07,41.7599983215332,42.029998779296875,41.45000076293945,42.0,40.11362838745117,12500
2021-05-10,41.93000030517578,43.0,41.91999816894531,42.70000076293945,40.78219223022461,20300
2021-05-11,42.59000015258789,42.810001373291016,42.0099983215332,42.0099983215332,40.12318420410156,13700
2021-05-12,42.0,42.68000030517578,42.0,42.20000076293945,40.30464172363281,27800
2021-05-13,42.25,42.52000045776367,41.70000076293945,42.459999084472656,40.5529670715332,8100
2021-05-14,42.52000045776367,43.45000076293945,42.52000045776367,43.45000076293945,41.498504638671875,22300
2021-05-17,43.15999984741211,43.84000015258789,43.15999984741211,43.70000076293945,41.737266540527344,30400
2021-05-18,43.59000015258789,44.08000183105469,43.54999923706055,43.900001525878906,41.92829132080078,17300
2021-05-19,43.61000061035156,44.02000045776367,43.34000015258789,44.02000045776367,42.042903900146484,17000
2021-05-20,44.0,44.959999084472656,44.0,44.959999084472656,42.940673828125,44000
2021-05-21,44.4900016784668,44.70000076293945,44.099998474121094,44.099998474121094,42.119300842285156,10700
2021-05-25,44.0099983215332,44.599998474121094,44.0099983215332,44.2599983215332,42.27211380004883,9600
2021-05-26,43.5099983215332,44.68000030517578,43.5099983215332,44.47999954223633,42.48223876953125,21300
2021-05-27,44.540000915527344,44.849998474121094,44.310001373291016,44.79999923706055,42.787864685058594,11700
2021-05-28,44.93000030517578,44.93000030517578,44.349998474121094,44.349998474121094,42.35807418823242,16700
2021-05-31,44.68000030517578,44.68000030517578,43.66999816894531,43.66999816894531,41.70861053466797,9300
2021-06-01,43.66999816894531,44.59000015258789,43.66999816894531,44.2400016784668,42.25301742553711,10400
2021-06-02,44.29999923706055,44.81999969482422,44.279998779296875,44.81999969482422,42.806976318359375,10900
2021-06-03,44.2400016784668,45.0099983215332,44.2400016784668,44.84000015258789,42.82606887817383,13900
2021-06-04,44.90999984741211,45.130001068115234,44.70000076293945,45.029998779296875,43.00752639770508,10100
2021-06-07,45.099998474121094,45.099998474121094,44.72999954223633,45.0,42.97887420654297,12500
2021-06-08,45.13999938964844,45.29999923706055,44.84000015258789,45.2400016784668,43.208106994628906,8900
2021-06-09,45.220001220703125,45.25,44.5,45.02000045776367,42.997982025146484,15900
2021-06-10,45.130001068115234,45.5,44.95000076293945,45.11000061035156,43.08394241333008,10200
2021-06-11,45.25,45.5099983215332,45.25,45.5099983215332,43.465972900390625,1500
2021-06-14,45.470001220703125,45.529998779296875,45.099998474121094,45.529998779296875,43.48507308959961,7100
2021-06-15,45.529998779296875,45.779998779296875,45.349998474121094,45.349998474121094,43.31315994262695,7900
2021-06-16,45.18000030517578,45.18000030517578,44.70000076293945,44.849998474121094,42.83561325073242,55600
2021-06-17,44.84000015258789,45.599998474121094,44.83000183105469,45.380001068115234,43.341827392578125,19600
2021-06-18,45.31999969482422,45.31999969482422,44.7599983215332,44.970001220703125,42.95022201538086,6600
2021-06-21,44.77000045776367,44.849998474121094,43.58000183105469,43.58000183105469,41.62266159057617,22900
2021-06-22,43.970001220703125,45.099998474121094,43.7400016784668,44.29999923706055,42.31032180786133,16200
2021-06-23,44.369998931884766,44.369998931884766,43.27000045776367,43.86000061035156,41.89008331298828,87400
2021-06-24,43.79999923706055,44.060001373291016,43.56999969482422,43.7599983215332,41.79457473754883,4000
2021-06-25,43.7599983215332,44.209999084472656,43.75,44.099998474121094,42.119300842285156,6500
2021-06-28,43.9900016784668,44.400001525878906,43.84000015258789,44.400001525878906,42.40583419799805,8800
2021-06-29,44.400001525878906,45.40999984741211,44.400001525878906,44.61000061035156,42.60639953613281,19200
2021-06-30,45.189998626708984,46.75,45.189998626708984,46.119998931884766,44.04857635498047,31200
2021-07-02,45.849998474121094,47.25,45.849998474121094,47.25,45.1278190612793,27200
2021-07-05,47.27000045776367,47.27000045776367,46.65999984741211,46.79999923706055,44.69804382324219,15200
2021-07-06,46.470001220703125,46.470001220703125,45.959999084472656,46.22999954223633,44.15363311767578,8100
2021-07-07,45.810001373291016,46.209999084472656,45.59000015258789,45.66999816894531,43.70198059082031,2800
2021-07-08,45.349998474121094,46.0,45.279998779296875,46.0,44.01774978637695,4600
2021-07-09,46.15999984741211,46.959999084472656,46.0099983215332,46.849998474121094,44.83112335205078,9800
2021-07-12,47.0,47.72999954223633,46.849998474121094,47.5,45.45311737060547,24700
2021-07-13,47.599998474121094,47.630001068115234,47.029998779296875,47.47999954223633,45.433982849121094,6200
2021-07-14,47.88999938964844,47.88999938964844,47.18000030517578,47.25,45.21388626098633,13900
2021-07-15,47.470001220703125,49.779998779296875,47.470001220703125,49.5,47.366943359375,31300
2021-07-16,49.689998626708984,50.470001220703125,49.2400016784668,49.560001373291016,47.424354553222656,19600
2021-07-19,49.43000030517578,49.43000030517578,48.2400016784668,48.61000061035156,46.51528549194336,18200
2021-07-20,48.5099983215332,49.59000015258789,48.5099983215332,49.36000061035156,47.232967376708984,14300
2021-07-21,49.369998931884766,49.7400016784668,49.279998779296875,49.279998779296875,47.15641403198242,9100
2021-07-22,49.95000076293945,49.959999084472656,48.97999954223633,49.2400016784668,47.118141174316406,5100
2021-07-23,49.29999923706055,49.95000076293945,48.97999954223633,49.68000030517578,47.539180755615234,5000
2021-07-26,49.970001220703125,50.31999969482422,49.560001373291016,50.2599983215332,48.09418487548828,13200
2021-07-27,50.2400016784668,50.2400016784668,49.65999984741211,49.970001220703125,47.816680908203125,14800
2021-07-28,49.79999923706055,49.83000183105469,49.2599983215332,49.52000045776367,47.386070251464844,4700
2021-07-29,49.97999954223633,49.97999954223633,49.650001525878906,49.959999084472656,47.807106018066406,6100
2021-07-30,49.83000183105469,50.970001220703125,49.83000183105469,50.970001220703125,48.773590087890625,11200
2021-08-03,50.970001220703125,52.540000915527344,50.970001220703125,51.959999084472656,49.72092056274414,32400
2021-08-04,51.79999923706055,52.060001373291016,51.650001525878906,51.91999816894531,49.68264389038086,9500
2021-08-05,51.9900016784668,51.9900016784668,50.95000076293945,50.970001220703125,48.773590087890625,4400
2021-08-06,51.029998779296875,51.650001525878906,50.599998474121094,51.4900016784668,49.27117156982422,11800
2021-08-09,51.58000183105469,51.58000183105469,51.04999923706055,51.2400016784668,49.031951904296875,5900
2021-08-10,50.5099983215332,52.0,50.5099983215332,51.59000015258789,49.36687469482422,8200
2021-08-11,51.5099983215332,51.5099983215332,50.86000061035156,51.5,49.28075408935547,4700
2021-08-12,51.75,51.75,50.9900016784668,51.5,49.28075408935547,6800
2021-08-13,51.0,51.779998779296875,51.0,51.33000183105469,49.118080139160156,3100
2021-08-16,51.400001525878906,51.79999923706055,51.349998474121094,51.790000915527344,49.558258056640625,15200
2021-08-17,51.790000915527344,52.06999969482422,51.61000061035156,52.0,49.75920104980469,5100
2021-08-18,51.91999816894531,52.470001220703125,51.7599983215332,51.81999969482422,49.58695983886719,7600
2021-08-19,51.91999816894531,52.349998474121094,51.20000076293945,52.31999969482422,50.06541442871094,9400
2021-08-20,52.310001373291016,52.369998931884766,52.0,52.29999923706055,50.046268463134766,6900
2021-08-23,52.63999938964844,52.63999938964844,51.810001373291016,52.099998474121094,49.85488510131836,9000
2021-08-24,52.029998779296875,52.18000030517578,51.540000915527344,51.599998474121094,49.37643814086914,4800
2021-08-25,51.4900016784668,51.83000183105469,51.119998931884766,51.75,49.519981384277344,5500
2021-08-26,51.7400016784668,51.7400016784668,50.81999969482422,51.209999084472656,49.00324630737305,6000
2021-08-27,51.33000183105469,51.810001373291016,51.29999923706055,51.380001068115234,49.16592025756836,9000
2021-08-30,51.400001525878906,52.279998779296875,51.400001525878906,52.279998779296875,50.027130126953125,9500
2021-08-31,52.02000045776367,52.02000045776367,51.189998626708984,51.41999816894531,49.20420455932617,7000
2021-09-01,51.0,51.56999969482422,50.599998474121094,50.599998474121094,48.419532775878906,11000
2021-09-02,50.150001525878906,51.619998931884766,50.150001525878906,51.619998931884766,49.395572662353516,8000
2021-09-03,51.529998779296875,51.529998779296875,50.650001525878906,50.72999954223633,48.54393005371094,8300
2021-09-07,50.72999954223633,50.86000061035156,50.400001525878906,50.47999954223633,48.30471420288086,8300
2021-09-08,50.29999923706055,50.939998626708984,50.290000915527344,50.939998626708984,48.83000564575195,5200
2021-09-09,50.900001525878906,50.900001525878906,50.279998779296875,50.56999969482422,48.47532653808594,3400
2021-09-10,50.849998474121094,50.849998474121094,50.0099983215332,50.060001373291016,47.986454010009766,4700
2021-09-13,50.220001220703125,50.95000076293945,50.15999984741211,50.15999984741211,48.08230972290039,7000
2021-09-14,50.34000015258789,50.400001525878906,50.15999984741211,50.38999938964844,48.30278778076172,4900
2021-09-15,50.439998626708984,50.54999923706055,49.970001220703125,50.45000076293945,48.36029815673828,9200
2021-09-16,50.439998626708984,50.540000915527344,50.11000061035156,50.150001525878906,48.07272720336914,6400
2021-09-17,49.29999923706055,49.959999084472656,48.70000076293945,49.04999923706055,47.01828384399414,17500
2021-09-20,48.9900016784668,49.0,48.20000076293945,48.31999969482422,46.31852340698242,10800
2021-09-21,48.56999969482422,49.65999984741211,48.5099983215332,49.47999954223633,47.43048858642578,7900
2021-09-22,49.709999084472656,49.790000915527344,48.9900016784668,49.11000061035156,47.075801849365234,3000
2021-09-23,49.33000183105469,49.33000183105469,48.54999923706055,48.54999923706055,46.538997650146484,5200
2021-09-24,48.790000915527344,49.5099983215332,48.290000915527344,49.310001373291016,47.267520904541016,4600
2021-09-27,49.20000076293945,49.20000076293945,48.5,49.189998626708984,47.152496337890625,4600
2021-09-28,48.849998474121094,48.849998474121094,47.75,48.7400016784668,46.721134185791016,10600
2021-09-29,48.7400016784668,49.279998779296875,48.7400016784668,48.97999954223633,46.9511833190918,2400
2021-09-30,49.0,49.16999816894531,48.38999938964844,48.75,46.73072052001953,6400
2021-10-01,48.58000183105469,48.75,48.150001525878906,48.75,46.73072052001953,6600
2021-10-04,48.0099983215332,48.59000015258789,47.61000061035156,47.869998931884766,45.887168884277344,11600
2021-10-05,47.9900016784668,48.5,47.84000015258789,48.5,46.49107360839844,4100
2021-10-06,48.099998474121094,48.5,47.81999969482422,48.0,46.011775970458984,3900
2021-10-07,48.0,48.58000183105469,48.0,48.58000183105469,46.56776809692383,3600
2021-10-08,48.47999954223633,48.47999954223633,47.349998474121094,48.0099983215332,46.0213737487793,8500
2021-10-12,48.439998626708984,48.439998626708984,46.75,47.220001220703125,45.264102935791016,14800
2021-10-13,47.099998474121094,47.79999923706055,47.0,47.79999923706055,45.82007598876953,4200
2021-10-14,48.0,48.349998474121094,47.81999969482422,47.970001220703125,45.983028411865234,7500
2021-10-15,48.189998626708984,48.189998626708984,47.650001525878906,47.790000915527344,45.810489654541016,2700
2021-10-18,47.5099983215332,49.33000183105469,47.5099983215332,49.33000183105469,47.28669357299805,8600
2021-10-19,48.29999923706055,48.459999084472656,47.86000061035156,48.459999084472656,46.452728271484375,16900
2021-10-20,48.97999954223633,48.97999954223633,47.900001525878906,47.900001525878906,45.91592025756836,7100
2021-10-21,48.0,48.65999984741211,48.0,48.560001373291016,46.54859161376953,2700
2021-10-22,48.630001068115234,48.84000015258789,48.349998474121094,48.650001525878906,46.63486099243164,7100
2021-10-25,48.869998931884766,49.470001220703125,48.43000030517578,49.470001220703125,47.4208984375,3400
2021-10-26,49.369998931884766,49.369998931884766,48.0099983215332,48.0099983215332,46.0213737487793,10800
2021-10-27,48.2599983215332,48.2599983215332,47.0,47.209999084472656,45.25450134277344,6900
2021-10-28,47.220001220703125,47.95000076293945,46.849998474121094,47.95000076293945,45.96385192871094,7400
2021-10-29,46.959999084472656,47.439998626708984,46.75,47.099998474121094,45.1490592956543,4000
2021-11-01,47.0,48.31999969482422,47.0,48.31999969482422,46.31852340698242,11100
2021-11-02,48.45000076293945,48.939998626708984,48.349998474121094,48.349998474121094,46.34728240966797,109300
2021-11-03,48.349998474121094,48.79999923706055,48.130001068115234,48.45000076293945,46.443145751953125,9400
2021-11-04,48.630001068115234,49.900001525878906,48.630001068115234,49.900001525878906,47.83307647705078,24900
2021-11-05,49.709999084472656,50.33000183105469,49.689998626708984,49.689998626708984,47.63178253173828,14000
2021-11-08,49.70000076293945,49.869998931884766,49.130001068115234,49.7599983215332,47.698883056640625,9300
2021-11-09,49.75,50.599998474121094,49.7400016784668,50.599998474121094,48.504085540771484,7900
2021-11-10,50.650001525878906,50.72999954223633,50.25,50.369998931884766,48.28361511230469,6500
2021-11-11,50.369998931884766,50.79999923706055,50.2599983215332,50.41999816894531,48.33153533935547,3600
2021-11-12,50.560001373291016,50.79999923706055,50.13999938964844,50.41999816894531,48.33153533935547,9900
2021-11-15,50.41999816894531,51.279998779296875,50.41999816894531,51.099998474121094,48.98337936401367,15800
2021-11-16,51.08000183105469,51.45000076293945,50.97999954223633,51.34000015258789,49.21343231201172,22900
2021-11-17,51.59000015258789,52.29999923706055,51.34000015258789,52.2599983215332,50.09531784057617,16000
2021-11-18,51.869998931884766,52.650001525878906,51.81999969482422,52.2400016784668,50.07615280151367,24700
2021-11-19,52.16999816894531,52.58000183105469,51.040000915527344,51.09000015258789,48.973793029785156,32700
2021-11-22,51.13999938964844,51.5,50.4900016784668,51.02000045776367,48.90669250488281,27700
2021-11-23,50.63999938964844,51.599998474121094,50.0099983215332,50.75,48.64787292480469,12200
2021-11-24,49.88999938964844,49.88999938964844,47.2599983215332,48.5,46.49107360839844,77900
2021-11-25,48.369998931884766,48.95000076293945,48.25,48.25,46.251426696777344,31800
2021-11-26,47.5,48.150001525878906,46.84000015258789,46.939998626708984,44.995689392089844,53800
2021-11-29,47.02000045776367,48.150001525878906,46.95000076293945,47.470001220703125,45.50373840332031,45600
2021-11-30,47.75,47.75,45.75,46.97999954223633,45.03403091430664,40200
2021-12-01,47.15999984741211,47.779998779296875,46.18000030517578,46.2599983215332,44.447933197021484,23900
2021-12-02,46.2599983215332,48.189998626708984,46.2599983215332,47.709999084472656,45.84113311767578,45500
2021-12-03,48.0,48.599998474121094,47.70000076293945,47.849998474121094,45.97564697265625,32600
2021-12-06,48.04999923706055,49.150001525878906,48.040000915527344,48.84000015258789,46.92687225341797,179600
2021-12-07,49.36000061035156,49.790000915527344,49.150001525878906,49.630001068115234,47.6859245300293,36200
2021-12-08,49.779998779296875,51.75,49.060001373291016,51.5,49.48267364501953,2228000
2021-12-09,51.5,52.88999938964844,51.15999984741211,52.45000076293945,50.39545822143555,936400
2021-12-10,52.189998626708984,52.189998626708984,49.54999923706055,50.0,48.04142379760742,1402300
2021-12-13,49.40999984741211,50.869998931884766,48.810001373291016,49.54999923706055,47.60905456542969,2476200
2021-12-14,48.790000915527344,49.56999969482422,47.650001525878906,48.29999923706055,46.408016204833984,1507900
2021-12-15,49.20000076293945,49.20000076293945,47.5,48.0099983215332,46.1293830871582,2293800
2021-12-16,47.79999923706055,48.349998474121094,47.2599983215332,47.41999816894531,45.56248092651367,1193000
2021-12-17,47.41999816894531,49.0,47.0099983215332,47.849998474121094,45.97564697265625,3952400
2021-12-20,47.849998474121094,48.90999984741211,47.70000076293945,48.279998779296875,46.388797760009766,1271700
2021-12-21,48.720001220703125,51.470001220703125,48.54999923706055,50.939998626708984,48.944610595703125,1167000
2021-12-22,50.84000015258789,52.040000915527344,50.22999954223633,51.58000183105469,49.55953598022461,1244400
2021-12-23,51.68000030517578,53.0,51.66999816894531,52.68000030517578,50.616455078125,1752200
2021-12-24,52.619998931884766,52.90999984741211,51.93000030517578,52.45000076293945,50.39545822143555,327600
2021-12-29,51.75,53.349998474121094,51.75,53.0,50.923912048339844,954500
2021-12-30,52.900001525878906,53.95000076293945,52.349998474121094,53.47999954223633,51.385108947753906,617800
2021-12-31,53.099998474121094,53.970001220703125,52.66999816894531,53.0,50.923912048339844,797900
2022-01-04,52.900001525878906,53.290000915527344,51.75,52.099998474121094,50.05915832519531,1726600
2022-01-05,52.13999938964844,52.65999984741211,50.619998931884766,50.7599983215332,48.77165603637695,2080200
2022-01-06,50.41999816894531,51.59000015258789,50.380001068115234,50.630001068115234,48.64674758911133,1299000
2022-01-07,50.650001525878906,51.09000015258789,50.13999938964844,50.20000076293945,48.23359298706055,1187300
2022-01-10,50.2400016784668,50.939998626708984,49.66999816894531,50.79999923706055,48.810089111328125,1358500
2022-01-11,50.33000183105469,50.88999938964844,49.77000045776367,50.66999816894531,48.685184478759766,1174600
2022-01-12,50.47999954223633,51.75,50.34000015258789,51.56999969482422,49.549930572509766,1163700
2022-01-13,51.5099983215332,52.11000061035156,51.38999938964844,51.5099983215332,49.492279052734375,1172900
2022-01-14,51.5,51.869998931884766,51.11000061035156,51.380001068115234,49.36737060546875,1200400
2022-01-17,51.63999938964844,51.84000015258789,51.150001525878906,51.77000045776367,49.742095947265625,346100
2022-01-18,51.189998626708984,51.97999954223633,51.13999938964844,51.459999084472656,49.44423294067383,1511400
2022-01-19,51.630001068115234,51.72999954223633,50.33000183105469,50.47999954223633,48.50263595581055,2280300
2022-01-20,50.7400016784668,51.29999923706055,49.88999938964844,50.130001068115234,48.16633605957031,1564000
2022-01-21,49.61000061035156,50.689998626708984,48.45000076293945,48.56999969482422,46.66744613647461,1424600
2022-01-24,48.209999084472656,49.95000076293945,47.4900016784668,49.75,47.801212310791016,2010200
2022-01-25,49.09000015258789,50.220001220703125,48.16999816894531,49.90999984741211,47.95494842529297,2100500
2022-01-26,50.099998474121094,51.02000045776367,48.779998779296875,48.95000076293945,47.032554626464844,1617900
2022-01-27,49.40999984741211,49.77000045776367,48.779998779296875,48.90999984741211,46.994117736816406,1459300
2022-01-28,48.77000045776367,49.779998779296875,48.45000076293945,49.7400016784668,47.79161071777344,1234300
2022-01-31,49.47999954223633,51.4900016784668,49.31999969482422,51.27000045776367,49.261680603027344,2218100
2022-02-01,51.5,53.72999954223633,51.45000076293945,53.119998931884766,51.03921127319336,3302600
2022-02-02,53.18000030517578,54.29999923706055,53.09000015258789,53.5099983215332,51.413936614990234,1935300
2022-02-03,53.15999984741211,53.75,52.529998779296875,52.93000030517578,50.856651306152344,1521700
2022-02-04,53.06999969482422,54.130001068115234,53.040000915527344,53.380001068115234,51.28902816772461,1733200
2022-02-07,52.95000076293945,54.20000076293945,52.58000183105469,53.91999816894531,51.8078727722168,1633100
2022-02-08,53.939998626708984,54.630001068115234,53.689998626708984,54.2599983215332,52.13454818725586,1386100
2022-02-09,54.599998474121094,55.41999816894531,54.20000076293945,55.099998474121094,52.941650390625,1863000
2022-02-10,54.630001068115234,55.349998474121094,53.81999969482422,53.900001525878906,51.78866195678711,2976200
2022-02-11,54.130001068115234,54.68000030517578,53.36000061035156,53.650001525878906,51.548458099365234,2136200
2022-02-14,53.599998474121094,53.83000183105469,52.099998474121094,52.650001525878906,50.587623596191406,1509700
2022-02-15,52.08000183105469,53.09000015258789,51.540000915527344,52.25,50.20329284667969,1813300
2022-02-16,51.90999984741211,52.45000076293945,51.400001525878906,51.5,49.48267364501953,1387800
2022-02-17,51.29999923706055,51.459999084472656,50.459999084472656,50.79999923706055,48.810089111328125,1499400
2022-02-18,50.68000030517578,51.0,49.61000061035156,49.65999984741211,47.714744567871094,1184500
2022-02-22,49.61000061035156,50.09000015258789,48.77000045776367,49.20000076293945,47.27276611328125,1417000
2022-02-23,49.25,50.09000015258789,49.08000183105469,49.27000045776367,47.34001541137695,1648500
