Date,3382.T,ATD.TO,FEMSAUBD.MX,BP.L,CA.PA,ACWI
2021-02-11,,37.50918197631836,113.89221954345703,257.12811279296875,11.543781280517578,87.83322143554688
2021-02-12,1235.069580078125,38.01426696777344,115.08557891845703,261.1176452636719,11.507930755615234,88.25460052490234
2021-02-15,1260.1229248046875,,113.67674255371094,278.17315673828125,11.730999946594238,
2021-02-16,1293.22900390625,37.64259719848633,118.80658721923828,277.4749450683594,11.671247482299805,88.41949462890625
2021-02-17,1270.2633056640625,37.16610336303711,118.06073760986328,279.86871337890625,11.727015495300293,88.24544525146484
2021-02-18,1264.5965576171875,37.01363754272461,118.4833755493164,268.7339172363281,11.655315399169922,87.63168334960938
2021-02-19,1249.982177734375,36.49901580810547,119.32869720458984,271.6766357421875,11.989917755126953,87.78740692138672
2021-02-22,1253.2626953125,36.327484130859375,119.5275650024414,279.25787353515625,11.870417594909668,86.88048553466797
2021-02-23,,36.11783981323242,118.07730102539062,282.79913330078125,11.730999946594238,86.94462585449219
2021-02-24,1275.0355224609375,36.29890441894531,118.63255310058594,298.061279296875,11.603530883789062,87.43930053710938
2021-02-25,1258.131591796875,36.775394439697266,118.40050506591797,303.7970886230469,11.719049453735352,85.50638580322266
2021-02-26,1218.5885009765625,36.813507080078125,118.624267578125,291.0287170410156,11.507930755615234,84.74604797363281
2021-03-01,1271.7152099609375,36.975521087646484,119.12979888916016,296.8143615722656,11.432247161865234,86.6972885131836
2021-03-02,1236.39794921875,37.69023513793945,120.61322021484375,295.8667297363281,11.340629577636719,86.13848876953125
2021-03-03,1265.3759765625,37.37576675415039,121.0938720703125,304.1462097167969,11.360546112060547,85.19491577148438
2021-03-04,1264.4705810546875,38.01426696777344,125.64361572265625,312.3258972167969,11.416313171386719,83.9765396118164
2021-03-05,1284.091064453125,38.67181396484375,130.29275512695312,318.0117492675781,11.376479148864746,85.15827941894531
2021-03-08,1294.3541259765625,38.919593811035156,129.77896118164062,317.8621826171875,11.400379180908203,84.40709686279297
2021-03-09,1341.1416015625,38.99581527709961,129.132568359375,314.4706726074219,11.468097686767578,85.84532928466797
2021-03-10,1323.3321533203125,39.329368591308594,128.61871337890625,314.2213439941406,11.623448371887207,86.23008728027344
2021-03-11,1307.031982421875,39.167354583740234,129.14085388183594,318.8597106933594,11.392413139343262,87.34769439697266
2021-03-12,1308.5411376953125,39.720088958740234,127.18504333496094,322.6503601074219,11.631415367126465,87.18280029296875
2021-03-15,1339.0286865234375,39.65338897705078,,315.36834716796875,11.595565795898438,87.65000915527344
2021-03-16,1345.367431640625,39.92021179199219,129.05796813964844,310.48046875,11.611498832702637,87.64083862304688
2021-03-17,1337.8211669921875,39.605743408203125,126.27342224121094,313.0242004394531,11.495981216430664,87.89733123779297
2021-03-18,1333.59521484375,38.786170959472656,126.3314437866211,311.17877197265625,11.742949485778809,86.7155990600586
2021-03-19,1358.347412109375,38.24297332763672,128.4695587158203,305.9417724609375,11.762866020202637,86.77973937988281
2021-03-22,1347.1787109375,38.62416076660156,128.39495849609375,306.4903869628906,11.631415367126465,87.21943664550781
2021-03-23,1363.78076171875,38.55744171142578,129.0165252685547,295.0188293457031,11.75091552734375,86.23008728027344
2021-03-24,1302.8062744140625,37.976131439208984,130.8231658935547,300.8045349121094,12.021783828735352,85.51553344726562
2021-03-25,1338.726806640625,38.23210525512695,129.72923278808594,292.9739074707031,12.169167518615723,85.90028381347656
2021-03-26,1367.7049560546875,38.38491439819336,127.40049743652344,301.9017028808594,12.169167518615723,87.32937622070312
2021-03-29,1384.005126953125,39.445068359375,130.9806365966797,299.757080078125,12.220952987670898,87.12783813476562
2021-03-30,1383.703125,39.320892333984375,130.64083862304688,300.75457763671875,12.224935531616211,86.99042510986328
2021-03-31,1347.1787109375,38.900665283203125,127.69882202148438,293.9214782714844,12.304601669311523,87.16448211669922
2021-04-01,1356.8382568359375,39.445068359375,,289.0835266113281,12.149252891540527,88.3004150390625
2021-04-02,1368.0068359375,,,,,
2021-04-05,1374.345703125,39.34001159667969,132.3148651123047,,,89.28060913085938
2021-04-06,1344.16015625,38.929317474365234,135.09939575195312,299.108642578125,12.10145092010498,89.17984771728516
2021-04-07,1369.8179931640625,40.43834686279297,134.0469207763672,304.69482421875,12.189085006713867,89.03327178955078
2021-04-08,1335.40625,39.82710266113281,134.7430419921875,297.712158203125,12.073568344116211,89.58291625976562
2021-04-09,1301.5986328125,39.683834075927734,135.00823974609375,294.2707214355469,11.854483604431152,89.98599243164062
2021-04-12,1317.8985595703125,39.8462028503418,133.81484985351562,297.66229248046875,11.922200202941895,89.73865509033203
2021-04-13,1344.462158203125,39.8462028503418,133.44195556640625,297.5126037597656,11.870417594909668,90.1600341796875
2021-04-14,1338.726806640625,39.893951416015625,133.010986328125,307.5876159667969,11.914234161376953,90.10507202148438
2021-04-15,1411.1722412109375,40.03722381591797,133.1436004638672,302.7497253417969,11.946100234985352,90.95704650878906
2021-04-16,1372.53466796875,39.7697868347168,132.3148651123047,302.2010498046875,12.06161880493164,91.31428527832031
2021-04-19,1369.2142333984375,40.22824478149414,130.0607147216797,300.106201171875,12.244853019714355,90.93870544433594
2021-04-20,1375.251220703125,40.371498107910156,131.9253692626953,291.0287170410156,12.02576732635498,89.9676742553711
2021-04-21,1344.7637939453125,40.42879867553711,133.09388732910156,294.9689636230469,12.631237983703613,90.76464080810547
2021-04-22,1364.3846435546875,39.98945999145508,133.38392639160156,294.2707214355469,12.603354454040527,90.21500396728516
2021-04-23,1361.667724609375,39.951255798339844,133.06903076171875,291.37786865234375,12.55555534362793,91.19520568847656
2021-04-26,1364.3846435546875,39.75068664550781,132.78724670410156,295.8168640136719,12.587421417236328,91.38758087158203
2021-04-27,1348.385986328125,39.7697868347168,132.3148651123047,294.5699462890625,12.718873023986816,91.3509521484375
2021-04-28,1364.686279296875,39.82710266113281,131.9336395263672,303.7471923828125,12.710906028747559,91.49749755859375
2021-04-29,,40.05631637573242,133.40878295898438,301.2533264160156,12.742772102355957,91.71736907958984
2021-04-30,1418.4166259765625,39.884403228759766,130.01927185058594,302.2509460449219,12.830406188964844,90.86541748046875
2021-05-03,,39.951255798339844,131.94195556640625,,12.886173248291016,91.22268676757812
2021-05-04,,39.664737701416016,133.3798370361328,309.3831481933594,12.778623580932617,90.36157989501953
2021-05-05,,40.2377815246582,132.4801025390625,317.7126159667969,12.949906349182129,90.69137573242188
2021-05-06,1440.4520263671875,40.00856018066406,132.908935546875,313.7590637207031,13.188909530639648,91.34178161621094
2021-05-07,1466.7132568359375,40.113624572753906,133.59007263183594,312.8113098144531,13.161026000976562,92.16625213623047
2021-05-10,1419.6240234375,40.78218078613281,135.6586151123047,314.9561767578125,13.392059326171875,91.25933837890625
2021-05-11,1403.02197265625,40.12318420410156,133.63209533691406,303.88232421875,13.192892074584961,90.50816345214844
2021-05-12,1386.1180419921875,40.30463790893555,133.85072326660156,314.55712890625,13.451811790466309,88.63936614990234
2021-05-13,1454.94091796875,40.55296325683594,135.75112915039062,307.6733093261719,13.49562931060791,89.3539047241211
2021-05-14,1491.7674560546875,41.49850082397461,137.85330200195312,312.9110107421875,13.583261489868164,90.76464080810547
2021-05-17,1445.885498046875,41.737274169921875,136.74334716796875,314.6568908691406,13.770480155944824,90.62724304199219
2021-05-18,1480.900390625,41.92829132080078,141.40179443359375,316.0535888671875,13.810312271118164,90.37991333007812
2021-05-19,1479.0892333984375,42.042903900146484,140.5693359375,307.62347412109375,13.810312271118164,89.95850372314453
2021-05-20,1454.33740234375,42.940673828125,142.2847137451172,309.5689392089844,13.790395736694336,90.9936752319336
2021-05-21,1469.4298095703125,42.11931228637695,138.89596557617188,311.46441650390625,13.650979042053223,90.89289093017578
2021-05-24,1474.86328125,,138.74464416503906,315.6545104980469,13.706746101379395,91.607421875
2021-05-25,1466.109619140625,42.27212142944336,136.46583557128906,309.31951904296875,13.563345909118652,91.607421875
2021-05-26,1475.467041015625,42.482234954833984,135.79315185546875,309.9679870605469,13.419883728027344,91.82730102539062
2021-05-27,1433.5093994140625,42.78786087036133,135.8099822998047,305.8277587890625,13.604333877563477,91.92807006835938
2021-05-28,1463.69482421875,42.35808181762695,137.20582580566406,305.4287414550781,13.690411567687988,92.202880859375
2021-05-31,1429.585205078125,41.708614349365234,140.75433349609375,,13.706808090209961,
2021-06-01,1413.5869140625,42.253013610839844,139.53506469726562,314.0085144042969,13.833874702453613,92.50519561767578
2021-06-02,1464.600341796875,42.80696105957031,141.0318145751953,320.9919128417969,13.8297758102417,92.60594940185547
2021-06-03,1490.5599365234375,42.826072692871094,141.50270080566406,323.33636474609375,14.149491310119629,92.12042999267578
2021-06-04,1492.9747314453125,43.007530212402344,140.87205505371094,318.6973571777344,14.202778816223145,92.97238159179688
2021-06-07,1504.4451904296875,42.97887420654297,144.656005859375,318.447998046875,14.243766784667969,92.99986267089844
2021-06-08,1497.20068359375,43.208099365234375,141.84744262695312,322.4385681152344,14.276559829711914,92.95407104492188
2021-06-09,1466.109619140625,42.99797439575195,142.53697204589844,323.98480224609375,14.059314727783203,92.71588897705078
2021-06-10,1466.109619140625,43.08394241333008,142.99105834960938,322.58819580078125,14.088006973266602,93.18090057373047
2021-06-11,1478.78759765625,43.465972900390625,144.70645141601562,323.5358581542969,14.03882122039795,93.35623168945312
2021-06-14,1482.1077880859375,43.48506546020508,144.07577514648438,329.62158203125,14.096205711364746,93.59612274169922
2021-06-15,1511.0859375,43.31317138671875,143.88238525390625,331.9161376953125,14.018325805664062,93.41158294677734
2021-06-16,1509.27490234375,42.83561706542969,144.7484893798828,328.1750183105469,13.833874702453613,92.81184387207031
2021-06-17,1509.27490234375,43.34181594848633,143.77305603027344,323.2864990234375,13.940444946289062,92.63655090332031
2021-06-18,1509.27490234375,42.95022964477539,143.52078247070312,314.6568908691406,13.81747817993164,91.40937042236328
2021-06-21,1500.822998046875,41.622657775878906,144.2355499267578,316.1035461425781,13.989633560180664,92.4889144897461
2021-06-22,1554.85498046875,42.31032180786133,142.3688201904297,321.9397277832031,13.993732452392578,92.86720275878906
2021-06-23,1528.59375,41.89008331298828,142.1585693359375,323.4362487792969,13.89535903930664,92.69189453125
2021-06-24,1524.66943359375,41.7945671081543,141.3681640625,323.5358581542969,13.997832298278809,93.34699249267578
2021-06-25,1519.236083984375,42.11931228637695,141.04864501953125,324.73309326171875,13.903555870056152,93.72529602050781
2021-06-28,1587.153564453125,42.405826568603516,140.68704223632812,314.40740966796875,13.710906982421875,93.69762420654297
2021-06-29,1593.7943115234375,42.60639572143555,140.2413787841797,315.25555419921875,13.530553817749023,93.73451232910156
2021-06-30,1598.9259033203125,44.048580169677734,141.37657165527344,314.2579345703125,13.596136093139648,93.36547088623047
2021-07-01,1574.7777099609375,,141.85586547851562,323.7354736328125,13.735499382019043,93.75298309326172
2021-07-02,1568.740478515625,45.127830505371094,140.98977661132812,320.64276123046875,13.846170425415039,94.18663024902344
2021-07-05,1568.740478515625,44.698028564453125,142.95742797851562,323.4861145019531,13.96504020690918,
2021-07-06,1579.30517578125,44.15363693237305,141.83062744140625,310.0677490234375,13.997832298278809,93.78988647460938
2021-07-07,1562.0994873046875,43.701969146728516,142.82290649414062,306.97509765625,14.018325805664062,93.99287414550781
2021-07-08,1546.7049560546875,44.01776123046875,140.51046752929688,306.97509765625,13.354300498962402,92.95948028564453
2021-07-09,1514.708251953125,44.83113098144531,139.4761962890625,310.1675109863281,13.403487205505371,94.18663024902344
2021-07-12,1535.83837890625,45.45310974121094,140.7459259033203,308.4215393066406,13.346102714538574,94.46343994140625
2021-07-13,1555.1568603515625,45.433982849121094,139.8377685546875,305.1793212890625,13.362497329711914,94.14049530029297
2021-07-14,1534.9324951171875,45.2138786315918,140.72911071777344,304.031982421875,13.284618377685547,94.2696762084961
2021-07-15,1529.801025390625,47.36693572998047,142.75559997558594,295.3524475097656,13.235431671142578,93.87293243408203
2021-07-16,1521.95263671875,47.42434310913086,143.4535675048828,291.5614318847656,13.313310623168945,93.16246795654297
2021-07-19,1510.7840576171875,46.51528549194336,139.70323181152344,277.79400634765625,12.936208724975586,91.75077819824219
2021-07-20,1509.27490234375,47.232975006103516,138.61009216308594,279.4898986816406,12.850132942199707,92.76570892333984
2021-07-21,1512.8970947265625,47.15641784667969,140.76272583007812,288.7680358886719,12.878825187683105,93.74375915527344
2021-07-22,,47.11813735961914,138.89596557617188,283.3308410644531,12.92391300201416,93.90060424804688
2021-07-23,,47.53917694091797,139.97232055664062,283.43060302734375,13.071474075317383,94.49111938476562
2021-07-26,1512.29345703125,48.09418487548828,140.33387756347656,291.5614318847656,13.050979614257812,94.4357681274414
2021-07-27,1509.27490234375,47.81668472290039,139.20712280273438,290.71343994140625,13.009989738464355,93.79911041259766
2021-07-28,1514.4063720703125,47.386070251464844,145.74911499023438,291.1125183105469,12.973099708557129,94.23275756835938
2021-07-29,1478.78759765625,47.8071174621582,147.68316650390625,294.95343017578125,13.346102714538574,94.74946594238281
2021-07-30,1469.4298095703125,48.773590087890625,146.0434112548828,288.5186462402344,12.837835311889648,94.21431732177734
2021-08-02,1499.61572265625,,144.5130615234375,289.0673522949219,13.169849395751953,94.26045227050781
2021-08-03,1481.504150390625,49.72093200683594,149.12103271484375,305.37884521484375,13.395289421081543,94.93399810791016
2021-08-04,1486.937744140625,49.682655334472656,146.90953063964844,302.2861328125,13.333806037902832,94.74024200439453
2021-08-05,1474.259765625,48.773590087890625,145.36231994628906,305.0296325683594,13.342002868652344,95.1462173461914
2021-08-06,1457.3558349609375,49.271183013916016,146.80862426757812,306.72564697265625,13.428080558776855,94.98936462402344
2021-08-09,,49.031951904296875,145.9004669189453,304.7303466796875,13.497762680053711,95.03548431396484
2021-08-10,1482.1077880859375,49.36687469482422,146.80862426757812,308.1722106933594,13.579740524291992,95.15544128417969
2021-08-11,1503.8414306640625,49.28075408935547,146.4722900390625,310.96563720703125,13.915854454040527,95.45069885253906
2021-08-12,1499.3135986328125,49.28075408935547,145.85003662109375,306.26568603515625,13.89125919342041,95.49683380126953
2021-08-13,1487.541259765625,49.118080139160156,146.674072265625,304.669189453125,13.932250022888184,95.73672485351562
2021-08-16,1457.65771484375,49.558250427246094,146.59841918945312,297.3356018066406,14.07981014251709,95.60755157470703
2021-08-17,1451.922607421875,49.759212493896484,146.7329559326172,301.77569580078125,14.128997802734375,94.7217788696289
2021-08-18,1444.97998046875,49.58695983886719,147.48133850097656,301.9752502441406,13.993732452392578,94.07591247558594
2021-08-19,1462.7891845703125,50.06541442871094,145.85003662109375,287.1084289550781,14.051116943359375,93.57765197753906
2021-08-20,1480.5986328125,50.0462760925293,146.60684204101562,287.2082824707031,14.174086570739746,94.13127136230469
2021-08-23,1510.482421875,49.854888916015625,147.51495361328125,294.34234619140625,14.174086570739746,95.0816421508789
2021-08-24,1519.236083984375,49.376441955566406,146.5563507080078,298.18365478515625,13.989633560180664,95.5152816772461
2021-08-25,1481.504150390625,49.51997756958008,146.825439453125,297.68487548828125,13.8297758102417,95.6352310180664
2021-08-26,1442.26318359375,49.00323486328125,146.5563507080078,295.8888854980469,13.813379287719727,95.0262680053711
2021-08-27,1438.037109375,49.16591262817383,145.97616577148438,301.8255615234375,13.854368209838867,95.93972778320312
2021-08-30,1446.8798828125,50.027137756347656,145.84161376953125,,13.862566947937012,96.19805908203125
2021-08-31,1468.22509765625,49.20419692993164,147.04408264160156,296.28790283203125,13.813379287719727,96.26264190673828
2021-09-01,1505.42578125,48.41953659057617,142.37722778320312,293.593994140625,13.055079460144043,96.6594009399414
2021-09-02,1492.00927734375,49.395572662353516,144.00010681152344,299.2313537597656,13.022287368774414,96.9269790649414
2021-09-03,1513.3543701171875,48.5439338684082,142.9742431640625,295.938720703125,12.73126220703125,97.14842224121094
2021-09-06,1509.9998779296875,,145.530517578125,297.78460693359375,12.968999862670898,
2021-09-07,1545.6763916015625,48.3046989440918,142.30995178222656,297.7347106933594,12.817340850830078,97.00079345703125
2021-09-08,1548.7257080078125,48.82999801635742,141.74655151367188,297.58502197265625,12.891122817993164,96.48408508300781
2021-09-09,1557.87353515625,48.4753303527832,142.52857971191406,294.0429992675781,12.727163314819336,96.22574615478516
2021-09-10,1580.13330078125,47.986454010009766,144.05899047851562,294.99090576171875,12.501723289489746,95.66291046142578
2021-09-13,1585.6219482421875,48.082305908203125,144.1009979248047,301.62603759765625,12.440239906311035,96.0135269165039
2021-09-14,1560.0079345703125,48.30278396606445,146.825439453125,299.3312072753906,12.329567909240723,95.44147491455078
2021-09-15,1572.81494140625,48.36030197143555,149.17991638183594,308.5605163574219,12.407447814941406,96.0135269165039
2021-09-16,1605.747314453125,48.07272720336914,,305.26788330078125,12.194303512573242,95.764404296875
2021-09-17,1583.182373046875,47.01828384399414,146.54795837402344,303.9707946777344,12.059040069580078,94.81404876708984
2021-09-20,,46.31852722167969,146.0434112548828,303.0229797363281,12.009852409362793,93.1440200805664
2021-09-21,1562.4473876953125,47.43047332763672,146.5816192626953,308.111572265625,12.120522499084473,93.36547088623047
2021-09-22,1568.8509521484375,47.075801849365234,148.3053741455078,316.0438232421875,12.382854461669922,94.2235336303711
2021-09-23,,46.53900146484375,149.8610382080078,317.04156494140625,12.591899871826172,95.2569351196289
2021-09-24,1585.9268798828125,47.267520904541016,149.52467346191406,319.4861145019531,12.739460945129395,94.98936462402344
2021-09-27,1586.841552734375,47.152503967285156,149.9955596923828,330.56146240234375,12.751757621765137,94.88787078857422
2021-09-28,1564.5821533203125,46.72113037109375,150.62620544433594,335.8496398925781,13.100166320800781,93.01484680175781
2021-09-29,1551.4700927734375,46.95119094848633,150.78598022460938,337.5457763671875,13.096068382263184,92.85798645019531
2021-09-30,1550.5552978515625,46.730716705322266,150.71029663085938,339.54132080078125,12.743559837341309,92.19364929199219
2021-10-01,1513.9638671875,46.730716705322266,148.002685546875,337.1965026855469,12.587800979614258,92.96869659423828
2021-10-04,1514.2689208984375,45.88716506958008,148.15403747558594,343.68206787109375,12.792746543884277,91.82457733154297
2021-10-05,1512.744140625,46.49107360839844,149.4741973876953,349.8682556152344,12.977198600769043,92.61807250976562
2021-10-06,1498.7178955078125,46.01178741455078,146.05184936523438,340.78851318359375,13.100166320800781,92.69189453125
2021-10-07,1463.955810546875,46.56775665283203,143.781494140625,344.03125,13.063276290893555,93.70684814453125
2021-10-08,1453.8934326171875,46.0213623046875,144.6223602294922,352.76177978515625,13.141156196594238,93.60533905029297
2021-10-11,1453.283447265625,,145.10166931152344,359.4966735839844,12.759954452514648,93.05175018310547
2021-10-12,1449.9293212890625,45.26408767700195,145.98455810546875,357.4014587402344,12.591899871826172,92.93179321289062
2021-10-13,1442.916015625,45.820064544677734,145.05120849609375,354.15863037109375,12.485328674316406,93.6330337524414
2021-10-14,1451.149169921875,45.9830322265625,145.11007690429688,356.90252685546875,12.575504302978516,94.84173583984375
2021-10-15,1467.6151123046875,45.81048583984375,144.2355499267578,362.7894287109375,12.702570915222168,95.61676788330078
2021-10-18,1463.3460693359375,47.28669357299805,144.4457550048828,360.6441345214844,12.485328674316406,95.67215728759766
2021-10-19,1452.3687744140625,46.45272445678711,143.41990661621094,361.1430358886719,12.29677677154541,96.48408508300781
2021-10-20,1452.9786376953125,45.915931701660156,141.68768310546875,362.29046630859375,12.313172340393066,96.7701187133789
2021-10-21,1455.4178466796875,46.54859924316406,140.43478393554688,355.4058837890625,12.522216796875,96.78857421875
2021-10-22,1446.8798828125,46.63486099243164,142.301513671875,354.20849609375,12.509920120239258,96.79782104492188
2021-10-25,1441.391357421875,47.4208984375,141.7045135498047,359.8459167480469,12.583702087402344,97.12996673583984
2021-10-26,1463.0411376953125,46.0213623046875,145.65664672851562,358.3991394042969,12.702570915222168,97.07460021972656
2021-10-27,1488.045166015625,45.2545051574707,142.8565216064453,356.80279541015625,12.723066329956055,96.59481811523438
2021-10-28,1491.3994140625,45.96385192871094,142.33517456054688,351.2651672363281,12.73126220703125,97.4344482421875
2021-10-29,1458.1622314453125,45.14905548095703,142.32675170898438,349.4192810058594,12.833736419677734,97.1668701171875
2021-11-01,1514.5738525390625,46.31852722167969,143.6217041015625,356.20404052734375,12.907517433166504,97.6558837890625
2021-11-02,1522.197021484375,46.347286224365234,,344.1809387207031,12.710769653320312,97.71125030517578
2021-11-03,,46.44314193725586,140.19932556152344,334.10345458984375,12.714868545532227,98.33866882324219
2021-11-04,1538.96826171875,47.83308029174805,140.73751831054688,338.7430114746094,12.591899871826172,98.5508804321289
2021-11-05,1536.8336181640625,47.631778717041016,139.3668670654297,344.6299133300781,12.649285316467285,98.74463653564453
2021-11-08,1520.672607421875,47.698875427246094,140.43478393554688,344.4802551269531,12.587800979614258,98.9291763305664
2021-11-09,1519.1478271484375,48.50408935546875,139.2827911376953,343.68206787109375,12.948506355285645,98.68006134033203
2021-11-10,1531.3448486328125,48.28361511230469,139.85459899902344,347.02459716796875,13.403487205505371,97.78506469726562
2021-11-11,1513.04931640625,48.331546783447266,140.79635620117188,344.421142578125,13.448575973510742,98.1080093383789
2021-11-12,1527.6856689453125,48.331546783447266,138.34100341796875,340.18011474609375,13.214937210083008,98.79077911376953
2021-11-15,1524.6363525390625,48.983375549316406,,340.8287353515625,13.32150936126709,98.73543548583984
2021-11-16,1535.30908203125,49.21343231201172,135.9276885986328,343.8224182128906,13.055079460144043,98.93841552734375
2021-11-17,1505.42578125,50.095333099365234,132.01760864257812,341.2778015136719,13.153451919555664,98.66161346435547
2021-11-18,1454.1981201171875,50.0761604309082,131.40377807617188,335.739501953125,12.956703186035156,98.68928527832031
2021-11-19,1470.0543212890625,48.97378921508789,130.58811950683594,325.86041259765625,13.009989738464355,98.33866882324219
2021-11-22,1456.6376953125,48.90669631958008,131.40377807617188,333.6938171386719,13.173946380615234,97.74815368652344
2021-11-23,,48.64787673950195,132.66510009765625,338.683349609375,13.149353981018066,97.72047424316406
2021-11-24,1457.5523681640625,46.49107360839844,133.28733825683594,343.77252197265625,12.944406509399414,97.75738525390625
2021-11-25,1468.8345947265625,46.25142288208008,132.9341583251953,344.02197265625,12.858330726623535,
2021-11-26,1458.4674072265625,44.995689392089844,130.13404846191406,316.97918701171875,12.686175346374512,95.37689208984375
2021-11-29,1410.5936279296875,45.50373458862305,130.1676788330078,327.008056640625,12.436141014099121,96.23497772216797
2021-11-30,1388.6390380859375,45.034027099609375,128.19161987304688,324.76275634765625,11.985258102416992,94.92476654052734
2021-12-01,1400.836181640625,44.447933197021484,126.74530792236328,332.1969909667969,12.132820129394531,93.87293243408203
2021-12-02,1420.04638671875,45.841129302978516,127.17415618896484,335.8892822265625,12.005754470825195,95.22926330566406
2021-12-03,1441.0865478515625,45.97564697265625,127.30030059814453,340.1301574707031,12.001655578613281,94.41728973388672
2021-12-06,1460.296875,46.92687225341797,126.19874572753906,345.768310546875,12.468932151794434,95.36766052246094
2021-12-07,1482.8614501953125,47.685916900634766,126.19033813476562,350.1590270996094,12.407447814941406,97.4344482421875
2021-12-08,1534.089111328125,49.48268127441406,125.98853302001953,347.963623046875,12.243491172790527,97.71125030517578
2021-12-09,1527.3807373046875,50.39545822143555,125.18128967285156,342.82452392578125,12.41564655303955,96.93620300292969
2021-12-10,1515.7935791015625,48.04142379760742,124.73562622070312,341.87652587890625,12.772252082824707,97.46212005615234
2021-12-13,1506.0362548828125,47.60905456542969,123.2220458984375,334.2925720214844,13.087870597839355,96.49042510986328
2021-12-14,1513.658935546875,46.408023834228516,128.65411376953125,336.93701171875,13.169849395751953,95.96869659423828
2021-12-15,1520.367431640625,46.129371643066406,129.36045837402344,330.20123291015625,12.46483325958252,97.16120910644531
2021-12-16,1536.8336181640625,45.5624885559082,129.30157470703125,338.2342834472656,12.501723289489746,96.69538116455078
2021-12-17,1553.604736328125,45.97564697265625,133.80868530273438,333.045166015625,12.780449867248535,95.74510192871094
2021-12-20,1488.9599609375,46.388797760009766,133.2200469970703,322.6173095703125,12.80914306640625,94.84142303466797
2021-12-21,1501.766845703125,48.94459915161133,131.87464904785156,331.0494079589844,12.919815063476562,96.38794708251953
2021-12-22,1497.802734375,49.559539794921875,130.88243103027344,333.99322509765625,12.805044174194336,97.29164123535156
2021-12-23,1502.681640625,50.61644744873047,131.2692413330078,337.2362976074219,12.882923126220703,97.91583251953125
2021-12-24,1509.9998779296875,50.39545822143555,133.3882598876953,337.1366271972656,12.825538635253906,
2021-12-27,1524.9415283203125,,134.161865234375,,12.907517433166504,98.98723602294922
2021-12-28,1548.4207763671875,,133.57325744628906,,13.046880722045898,98.88475036621094
2021-12-29,1548.7257080078125,50.92390823364258,133.9768524169922,335.2904968261719,13.079671859741211,98.89405822753906
